ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_3158,OPID_6273,ProdID_6273,2018-08-23,165,OnlinePurchase,Purchased a product online
CNTID_3159,OPID_6274,ProdID_6274,2017-11-24,218,OnlinePurchase,Purchased a product online
CNTID_3159,OPID_6275,ProdID_6275,2018-12-10,214,OnlinePurchase,Purchased a product online
CNTID_3159,OPID_6276,ProdID_6276,2018-12-19,101,OnlinePurchase,Purchased a product online
CNTID_3160,OPID_6277,ProdID_6277,2017-06-25,34,OnlinePurchase,Purchased a product online
CNTID_3161,OPID_6278,ProdID_6278,2018-05-09,52,OnlinePurchase,Purchased a product online
CNTID_3161,OPID_6279,ProdID_6279,2018-08-15,247,OnlinePurchase,Purchased a product online
CNTID_3161,OPID_6280,ProdID_6280,2018-12-17,171,OnlinePurchase,Purchased a product online
CNTID_3164,OPID_6281,ProdID_6281,2017-03-24,128,OnlinePurchase,Purchased a product online
CNTID_3164,OPID_6282,ProdID_6282,2018-08-28,80,OnlinePurchase,Purchased a product online
CNTID_3164,OPID_6283,ProdID_6283,2018-11-14,225,OnlinePurchase,Purchased a product online
CNTID_3164,OPID_6284,ProdID_6284,2018-11-17,54,OnlinePurchase,Purchased a product online
CNTID_3165,OPID_6285,ProdID_6285,2018-08-10,170,OnlinePurchase,Purchased a product online
CNTID_3165,OPID_6286,ProdID_6286,2018-12-15,220,OnlinePurchase,Purchased a product online
CNTID_3165,OPID_6287,ProdID_6287,2019-01-17,213,OnlinePurchase,Purchased a product online
CNTID_3165,OPID_6288,ProdID_6288,2019-02-01,73,OnlinePurchase,Purchased a product online
CNTID_3165,OPID_6289,ProdID_6289,2019-02-05,201,OnlinePurchase,Purchased a product online
CNTID_3166,OPID_6290,ProdID_6290,2017-12-18,234,OnlinePurchase,Purchased a product online
CNTID_3166,OPID_6291,ProdID_6291,2018-10-14,116,OnlinePurchase,Purchased a product online
CNTID_3166,OPID_6292,ProdID_6292,2018-11-29,84,OnlinePurchase,Purchased a product online
CNTID_3166,OPID_6293,ProdID_6293,2019-02-06,206,OnlinePurchase,Purchased a product online
CNTID_3168,OPID_6294,ProdID_6294,2017-05-09,145,OnlinePurchase,Purchased a product online
CNTID_3168,OPID_6295,ProdID_6295,2018-09-13,86,OnlinePurchase,Purchased a product online
CNTID_3169,OPID_6296,ProdID_6296,2017-09-20,169,OnlinePurchase,Purchased a product online
CNTID_3170,OPID_6297,ProdID_6297,2019-02-06,62,OnlinePurchase,Purchased a product online
CNTID_3170,OPID_6298,ProdID_6298,2019-02-06,41,OnlinePurchase,Purchased a product online
CNTID_3170,OPID_6299,ProdID_6299,2019-02-06,165,OnlinePurchase,Purchased a product online
CNTID_3170,OPID_6300,ProdID_6300,2019-02-06,169,OnlinePurchase,Purchased a product online
CNTID_3170,OPID_6301,ProdID_6301,2019-02-06,36,OnlinePurchase,Purchased a product online
CNTID_3171,OPID_6302,ProdID_6302,2018-08-27,243,OnlinePurchase,Purchased a product online
CNTID_3171,OPID_6303,ProdID_6303,2018-12-24,48,OnlinePurchase,Purchased a product online
CNTID_3171,OPID_6304,ProdID_6304,2019-01-27,222,OnlinePurchase,Purchased a product online
CNTID_3172,OPID_6305,ProdID_6305,2017-12-13,58,OnlinePurchase,Purchased a product online
CNTID_3172,OPID_6306,ProdID_6306,2018-07-03,81,OnlinePurchase,Purchased a product online
CNTID_3172,OPID_6307,ProdID_6307,2018-09-10,45,OnlinePurchase,Purchased a product online
CNTID_3172,OPID_6308,ProdID_6308,2018-11-17,188,OnlinePurchase,Purchased a product online
CNTID_3174,OPID_6309,ProdID_6309,2019-01-06,100,OnlinePurchase,Purchased a product online
CNTID_3174,OPID_6310,ProdID_6310,2019-01-12,155,OnlinePurchase,Purchased a product online
CNTID_3174,OPID_6311,ProdID_6311,2019-01-24,228,OnlinePurchase,Purchased a product online
CNTID_3174,OPID_6312,ProdID_6312,2019-02-03,105,OnlinePurchase,Purchased a product online
CNTID_3175,OPID_6313,ProdID_6313,2017-06-15,118,OnlinePurchase,Purchased a product online
CNTID_3175,OPID_6314,ProdID_6314,2018-02-20,244,OnlinePurchase,Purchased a product online
CNTID_3176,OPID_6315,ProdID_6315,2017-06-28,236,OnlinePurchase,Purchased a product online
CNTID_3176,OPID_6316,ProdID_6316,2018-03-29,218,OnlinePurchase,Purchased a product online
CNTID_3176,OPID_6317,ProdID_6317,2019-01-03,32,OnlinePurchase,Purchased a product online
CNTID_3176,OPID_6318,ProdID_6318,2019-01-21,122,OnlinePurchase,Purchased a product online
CNTID_3177,OPID_6319,ProdID_6319,2018-08-26,125,OnlinePurchase,Purchased a product online
CNTID_3177,OPID_6320,ProdID_6320,2018-09-10,232,OnlinePurchase,Purchased a product online
CNTID_3178,OPID_6321,ProdID_6321,2017-01-31,88,OnlinePurchase,Purchased a product online
CNTID_3178,OPID_6322,ProdID_6322,2017-07-31,153,OnlinePurchase,Purchased a product online
CNTID_3179,OPID_6323,ProdID_6323,2018-10-25,124,OnlinePurchase,Purchased a product online
CNTID_3179,OPID_6324,ProdID_6324,2018-10-30,220,OnlinePurchase,Purchased a product online
CNTID_3181,OPID_6325,ProdID_6325,2018-06-16,103,OnlinePurchase,Purchased a product online
CNTID_3181,OPID_6326,ProdID_6326,2018-07-13,113,OnlinePurchase,Purchased a product online
CNTID_3181,OPID_6327,ProdID_6327,2018-11-23,63,OnlinePurchase,Purchased a product online
CNTID_3181,OPID_6328,ProdID_6328,2018-12-23,171,OnlinePurchase,Purchased a product online
CNTID_3182,OPID_6329,ProdID_6329,2018-09-20,58,OnlinePurchase,Purchased a product online
CNTID_3183,OPID_6330,ProdID_6330,2017-06-06,101,OnlinePurchase,Purchased a product online
CNTID_3183,OPID_6331,ProdID_6331,2018-07-21,242,OnlinePurchase,Purchased a product online
CNTID_3183,OPID_6332,ProdID_6332,2018-08-11,242,OnlinePurchase,Purchased a product online
CNTID_3183,OPID_6333,ProdID_6333,2018-09-11,165,OnlinePurchase,Purchased a product online
CNTID_3184,OPID_6334,ProdID_6334,2018-05-28,131,OnlinePurchase,Purchased a product online
CNTID_3184,OPID_6335,ProdID_6335,2018-06-28,237,OnlinePurchase,Purchased a product online
CNTID_3185,OPID_6336,ProdID_6336,2017-09-22,177,OnlinePurchase,Purchased a product online
CNTID_3185,OPID_6337,ProdID_6337,2018-12-29,107,OnlinePurchase,Purchased a product online
CNTID_3185,OPID_6338,ProdID_6338,2019-01-29,154,OnlinePurchase,Purchased a product online
CNTID_3185,OPID_6339,ProdID_6339,2019-01-30,153,OnlinePurchase,Purchased a product online
CNTID_3187,OPID_6340,ProdID_6340,2017-11-25,95,OnlinePurchase,Purchased a product online
CNTID_3187,OPID_6341,ProdID_6341,2018-01-18,218,OnlinePurchase,Purchased a product online
CNTID_3189,OPID_6342,ProdID_6342,2018-09-05,167,OnlinePurchase,Purchased a product online
CNTID_3190,OPID_6343,ProdID_6343,2018-03-15,111,OnlinePurchase,Purchased a product online
CNTID_3190,OPID_6344,ProdID_6344,2018-05-28,234,OnlinePurchase,Purchased a product online
CNTID_3192,OPID_6345,ProdID_6345,2017-06-15,127,OnlinePurchase,Purchased a product online
CNTID_3192,OPID_6346,ProdID_6346,2017-06-27,48,OnlinePurchase,Purchased a product online
CNTID_3192,OPID_6347,ProdID_6347,2018-05-28,173,OnlinePurchase,Purchased a product online
CNTID_3193,OPID_6348,ProdID_6348,2018-01-11,77,OnlinePurchase,Purchased a product online
CNTID_3193,OPID_6349,ProdID_6349,2019-01-19,81,OnlinePurchase,Purchased a product online
CNTID_3193,OPID_6350,ProdID_6350,2019-02-03,94,OnlinePurchase,Purchased a product online
CNTID_3193,OPID_6351,ProdID_6351,2019-02-04,47,OnlinePurchase,Purchased a product online
CNTID_3194,OPID_6352,ProdID_6352,2017-10-26,123,OnlinePurchase,Purchased a product online
CNTID_3195,OPID_6353,ProdID_6353,2018-03-19,218,OnlinePurchase,Purchased a product online
CNTID_3196,OPID_6354,ProdID_6354,2017-11-03,155,OnlinePurchase,Purchased a product online
CNTID_3196,OPID_6355,ProdID_6355,2018-04-20,128,OnlinePurchase,Purchased a product online
CNTID_3196,OPID_6356,ProdID_6356,2018-07-10,104,OnlinePurchase,Purchased a product online
CNTID_3196,OPID_6357,ProdID_6357,2019-02-05,95,OnlinePurchase,Purchased a product online
CNTID_3197,OPID_6358,ProdID_6358,2019-02-03,167,OnlinePurchase,Purchased a product online
CNTID_3198,OPID_6359,ProdID_6359,2018-07-11,223,OnlinePurchase,Purchased a product online
CNTID_3200,OPID_6360,ProdID_6360,2018-02-28,35,OnlinePurchase,Purchased a product online
CNTID_3201,OPID_6361,ProdID_6361,2018-11-28,174,OnlinePurchase,Purchased a product online
CNTID_3201,OPID_6362,ProdID_6362,2019-01-03,214,OnlinePurchase,Purchased a product online
CNTID_3201,OPID_6363,ProdID_6363,2019-01-23,104,OnlinePurchase,Purchased a product online
CNTID_3202,OPID_6364,ProdID_6364,2018-07-27,169,OnlinePurchase,Purchased a product online
CNTID_3203,OPID_6365,ProdID_6365,2018-02-23,135,OnlinePurchase,Purchased a product online
CNTID_3203,OPID_6366,ProdID_6366,2018-07-09,202,OnlinePurchase,Purchased a product online
CNTID_3204,OPID_6367,ProdID_6367,2018-07-16,202,OnlinePurchase,Purchased a product online
CNTID_3204,OPID_6368,ProdID_6368,2018-07-24,246,OnlinePurchase,Purchased a product online
CNTID_3204,OPID_6369,ProdID_6369,2018-10-05,157,OnlinePurchase,Purchased a product online
CNTID_3205,OPID_6370,ProdID_6370,2018-10-30,180,OnlinePurchase,Purchased a product online
CNTID_3205,OPID_6371,ProdID_6371,2018-12-09,142,OnlinePurchase,Purchased a product online
CNTID_3205,OPID_6372,ProdID_6372,2019-01-19,99,OnlinePurchase,Purchased a product online
CNTID_3206,OPID_6373,ProdID_6373,2018-04-18,117,OnlinePurchase,Purchased a product online
CNTID_3206,OPID_6374,ProdID_6374,2018-09-28,121,OnlinePurchase,Purchased a product online
CNTID_3206,OPID_6375,ProdID_6375,2018-12-07,137,OnlinePurchase,Purchased a product online
CNTID_3207,OPID_6376,ProdID_6376,2018-06-24,130,OnlinePurchase,Purchased a product online
CNTID_3207,OPID_6377,ProdID_6377,2018-12-31,181,OnlinePurchase,Purchased a product online
CNTID_3209,OPID_6378,ProdID_6378,2018-05-28,169,OnlinePurchase,Purchased a product online
CNTID_3210,OPID_6379,ProdID_6379,2017-01-02,97,OnlinePurchase,Purchased a product online
CNTID_3210,OPID_6380,ProdID_6380,2019-01-12,123,OnlinePurchase,Purchased a product online
CNTID_3210,OPID_6381,ProdID_6381,2019-02-03,138,OnlinePurchase,Purchased a product online
CNTID_3211,OPID_6382,ProdID_6382,2017-06-26,50,OnlinePurchase,Purchased a product online
CNTID_3211,OPID_6383,ProdID_6383,2017-12-29,165,OnlinePurchase,Purchased a product online
CNTID_3211,OPID_6384,ProdID_6384,2019-01-14,63,OnlinePurchase,Purchased a product online
CNTID_3211,OPID_6385,ProdID_6385,2019-01-21,235,OnlinePurchase,Purchased a product online
CNTID_3211,OPID_6386,ProdID_6386,2019-01-29,227,OnlinePurchase,Purchased a product online
CNTID_3212,OPID_6387,ProdID_6387,2018-04-21,42,OnlinePurchase,Purchased a product online
CNTID_3212,OPID_6388,ProdID_6388,2018-07-27,232,OnlinePurchase,Purchased a product online
CNTID_3212,OPID_6389,ProdID_6389,2018-10-21,87,OnlinePurchase,Purchased a product online
CNTID_3212,OPID_6390,ProdID_6390,2018-12-20,205,OnlinePurchase,Purchased a product online
CNTID_3213,OPID_6391,ProdID_6391,2017-08-19,230,OnlinePurchase,Purchased a product online
CNTID_3213,OPID_6392,ProdID_6392,2018-05-27,179,OnlinePurchase,Purchased a product online
CNTID_3213,OPID_6393,ProdID_6393,2018-10-23,71,OnlinePurchase,Purchased a product online
CNTID_3215,OPID_6394,ProdID_6394,2018-02-16,69,OnlinePurchase,Purchased a product online
CNTID_3215,OPID_6395,ProdID_6395,2018-08-25,166,OnlinePurchase,Purchased a product online
CNTID_3216,OPID_6396,ProdID_6396,2017-05-05,203,OnlinePurchase,Purchased a product online
CNTID_3216,OPID_6397,ProdID_6397,2017-12-05,33,OnlinePurchase,Purchased a product online
CNTID_3217,OPID_6398,ProdID_6398,2018-09-30,39,OnlinePurchase,Purchased a product online
CNTID_3217,OPID_6399,ProdID_6399,2018-11-19,53,OnlinePurchase,Purchased a product online
CNTID_3217,OPID_6400,ProdID_6400,2018-12-17,224,OnlinePurchase,Purchased a product online
CNTID_3217,OPID_6401,ProdID_6401,2019-01-15,150,OnlinePurchase,Purchased a product online
CNTID_3217,OPID_6402,ProdID_6402,2019-01-27,182,OnlinePurchase,Purchased a product online
CNTID_3218,OPID_6403,ProdID_6403,2017-05-11,218,OnlinePurchase,Purchased a product online
CNTID_3218,OPID_6404,ProdID_6404,2018-10-24,192,OnlinePurchase,Purchased a product online
CNTID_3219,OPID_6405,ProdID_6405,2018-09-29,88,OnlinePurchase,Purchased a product online
CNTID_3219,OPID_6406,ProdID_6406,2018-10-20,94,OnlinePurchase,Purchased a product online
CNTID_3219,OPID_6407,ProdID_6407,2019-01-27,55,OnlinePurchase,Purchased a product online
CNTID_3220,OPID_6408,ProdID_6408,2017-08-02,246,OnlinePurchase,Purchased a product online
CNTID_3220,OPID_6409,ProdID_6409,2018-08-19,55,OnlinePurchase,Purchased a product online
CNTID_3220,OPID_6410,ProdID_6410,2018-10-25,81,OnlinePurchase,Purchased a product online
CNTID_3220,OPID_6411,ProdID_6411,2018-12-20,208,OnlinePurchase,Purchased a product online
CNTID_3220,OPID_6412,ProdID_6412,2019-02-02,37,OnlinePurchase,Purchased a product online
CNTID_3222,OPID_6413,ProdID_6413,2019-01-22,97,OnlinePurchase,Purchased a product online
CNTID_3222,OPID_6414,ProdID_6414,2019-01-29,205,OnlinePurchase,Purchased a product online
CNTID_3222,OPID_6415,ProdID_6415,2019-01-30,64,OnlinePurchase,Purchased a product online
CNTID_3222,OPID_6416,ProdID_6416,2019-02-06,96,OnlinePurchase,Purchased a product online
CNTID_3222,OPID_6417,ProdID_6417,2019-02-06,81,OnlinePurchase,Purchased a product online
CNTID_3223,OPID_6418,ProdID_6418,2017-09-25,108,OnlinePurchase,Purchased a product online
CNTID_3223,OPID_6419,ProdID_6419,2018-10-04,189,OnlinePurchase,Purchased a product online
CNTID_3223,OPID_6420,ProdID_6420,2018-11-03,66,OnlinePurchase,Purchased a product online
CNTID_3224,OPID_6421,ProdID_6421,2018-01-12,51,OnlinePurchase,Purchased a product online
CNTID_3224,OPID_6422,ProdID_6422,2018-02-27,127,OnlinePurchase,Purchased a product online
CNTID_3225,OPID_6423,ProdID_6423,2018-08-10,158,OnlinePurchase,Purchased a product online
CNTID_3225,OPID_6424,ProdID_6424,2018-11-25,175,OnlinePurchase,Purchased a product online
CNTID_3225,OPID_6425,ProdID_6425,2018-12-18,195,OnlinePurchase,Purchased a product online
CNTID_3225,OPID_6426,ProdID_6426,2019-01-12,59,OnlinePurchase,Purchased a product online
CNTID_3227,OPID_6427,ProdID_6427,2018-09-28,247,OnlinePurchase,Purchased a product online
CNTID_3227,OPID_6428,ProdID_6428,2019-02-02,166,OnlinePurchase,Purchased a product online
CNTID_3227,OPID_6429,ProdID_6429,2019-02-05,64,OnlinePurchase,Purchased a product online
CNTID_3227,OPID_6430,ProdID_6430,2019-02-05,163,OnlinePurchase,Purchased a product online
CNTID_3228,OPID_6431,ProdID_6431,2018-02-18,236,OnlinePurchase,Purchased a product online
CNTID_3229,OPID_6432,ProdID_6432,2018-03-15,250,OnlinePurchase,Purchased a product online
CNTID_3229,OPID_6433,ProdID_6433,2018-11-22,30,OnlinePurchase,Purchased a product online
CNTID_3229,OPID_6434,ProdID_6434,2019-02-01,154,OnlinePurchase,Purchased a product online
CNTID_3230,OPID_6435,ProdID_6435,2018-05-30,42,OnlinePurchase,Purchased a product online
CNTID_3230,OPID_6436,ProdID_6436,2018-07-10,172,OnlinePurchase,Purchased a product online
CNTID_3230,OPID_6437,ProdID_6437,2018-09-22,205,OnlinePurchase,Purchased a product online
CNTID_3230,OPID_6438,ProdID_6438,2018-12-13,187,OnlinePurchase,Purchased a product online
CNTID_3230,OPID_6439,ProdID_6439,2019-01-24,204,OnlinePurchase,Purchased a product online
CNTID_3232,OPID_6440,ProdID_6440,2018-04-29,213,OnlinePurchase,Purchased a product online
CNTID_3232,OPID_6441,ProdID_6441,2019-02-04,179,OnlinePurchase,Purchased a product online
CNTID_3233,OPID_6442,ProdID_6442,2018-02-19,214,OnlinePurchase,Purchased a product online
CNTID_3233,OPID_6443,ProdID_6443,2018-11-17,151,OnlinePurchase,Purchased a product online
CNTID_3233,OPID_6444,ProdID_6444,2019-01-02,138,OnlinePurchase,Purchased a product online
CNTID_3233,OPID_6445,ProdID_6445,2019-01-16,170,OnlinePurchase,Purchased a product online
CNTID_3234,OPID_6446,ProdID_6446,2018-04-18,189,OnlinePurchase,Purchased a product online
CNTID_3234,OPID_6447,ProdID_6447,2018-12-24,147,OnlinePurchase,Purchased a product online
CNTID_3234,OPID_6448,ProdID_6448,2018-12-25,68,OnlinePurchase,Purchased a product online
CNTID_3235,OPID_6449,ProdID_6449,2018-04-11,213,OnlinePurchase,Purchased a product online
CNTID_3236,OPID_6450,ProdID_6450,2018-04-11,244,OnlinePurchase,Purchased a product online
CNTID_3236,OPID_6451,ProdID_6451,2018-09-02,247,OnlinePurchase,Purchased a product online
CNTID_3236,OPID_6452,ProdID_6452,2019-01-09,157,OnlinePurchase,Purchased a product online
CNTID_3236,OPID_6453,ProdID_6453,2019-01-20,197,OnlinePurchase,Purchased a product online
CNTID_3239,OPID_6454,ProdID_6454,2018-09-19,169,OnlinePurchase,Purchased a product online
CNTID_3240,OPID_6455,ProdID_6455,2018-04-08,239,OnlinePurchase,Purchased a product online
CNTID_3240,OPID_6456,ProdID_6456,2018-08-12,101,OnlinePurchase,Purchased a product online
CNTID_3240,OPID_6457,ProdID_6457,2018-12-25,217,OnlinePurchase,Purchased a product online
CNTID_3241,OPID_6458,ProdID_6458,2017-07-27,239,OnlinePurchase,Purchased a product online
CNTID_3241,OPID_6459,ProdID_6459,2017-09-16,175,OnlinePurchase,Purchased a product online
CNTID_3241,OPID_6460,ProdID_6460,2018-03-25,43,OnlinePurchase,Purchased a product online
CNTID_3241,OPID_6461,ProdID_6461,2018-07-04,227,OnlinePurchase,Purchased a product online
CNTID_3242,OPID_6462,ProdID_6462,2017-02-15,170,OnlinePurchase,Purchased a product online
CNTID_3242,OPID_6463,ProdID_6463,2018-10-07,91,OnlinePurchase,Purchased a product online
CNTID_3242,OPID_6464,ProdID_6464,2018-10-10,156,OnlinePurchase,Purchased a product online
CNTID_3242,OPID_6465,ProdID_6465,2019-01-19,97,OnlinePurchase,Purchased a product online
CNTID_3243,OPID_6466,ProdID_6466,2017-11-24,221,OnlinePurchase,Purchased a product online
CNTID_3244,OPID_6467,ProdID_6467,2017-10-10,74,OnlinePurchase,Purchased a product online
CNTID_3245,OPID_6468,ProdID_6468,2018-12-28,79,OnlinePurchase,Purchased a product online
CNTID_3245,OPID_6469,ProdID_6469,2019-01-30,235,OnlinePurchase,Purchased a product online
CNTID_3245,OPID_6470,ProdID_6470,2019-02-01,81,OnlinePurchase,Purchased a product online
CNTID_3245,OPID_6471,ProdID_6471,2019-02-06,111,OnlinePurchase,Purchased a product online
CNTID_3245,OPID_6472,ProdID_6472,2019-02-06,56,OnlinePurchase,Purchased a product online
CNTID_3246,OPID_6473,ProdID_6473,2018-08-19,135,OnlinePurchase,Purchased a product online
CNTID_3246,OPID_6474,ProdID_6474,2019-01-22,122,OnlinePurchase,Purchased a product online
CNTID_3246,OPID_6475,ProdID_6475,2019-01-24,87,OnlinePurchase,Purchased a product online
CNTID_3247,OPID_6476,ProdID_6476,2017-06-07,52,OnlinePurchase,Purchased a product online
CNTID_3247,OPID_6477,ProdID_6477,2018-01-19,229,OnlinePurchase,Purchased a product online
CNTID_3248,OPID_6478,ProdID_6478,2018-01-12,80,OnlinePurchase,Purchased a product online
CNTID_3248,OPID_6479,ProdID_6479,2018-04-02,213,OnlinePurchase,Purchased a product online
CNTID_3248,OPID_6480,ProdID_6480,2018-06-19,74,OnlinePurchase,Purchased a product online
CNTID_3248,OPID_6481,ProdID_6481,2018-07-29,65,OnlinePurchase,Purchased a product online
CNTID_3249,OPID_6482,ProdID_6482,2018-02-10,226,OnlinePurchase,Purchased a product online
CNTID_3249,OPID_6483,ProdID_6483,2019-01-12,243,OnlinePurchase,Purchased a product online
CNTID_3249,OPID_6484,ProdID_6484,2019-02-01,136,OnlinePurchase,Purchased a product online
CNTID_3250,OPID_6485,ProdID_6485,2018-07-16,125,OnlinePurchase,Purchased a product online
CNTID_3250,OPID_6486,ProdID_6486,2019-01-12,76,OnlinePurchase,Purchased a product online
CNTID_3250,OPID_6487,ProdID_6487,2019-01-26,224,OnlinePurchase,Purchased a product online
CNTID_3251,OPID_6488,ProdID_6488,2017-01-17,125,OnlinePurchase,Purchased a product online
CNTID_3251,OPID_6489,ProdID_6489,2018-07-11,79,OnlinePurchase,Purchased a product online
CNTID_3251,OPID_6490,ProdID_6490,2019-01-30,217,OnlinePurchase,Purchased a product online
CNTID_3251,OPID_6491,ProdID_6491,2019-01-31,42,OnlinePurchase,Purchased a product online
CNTID_3251,OPID_6492,ProdID_6492,2019-01-31,104,OnlinePurchase,Purchased a product online
CNTID_3252,OPID_6493,ProdID_6493,2017-04-03,193,OnlinePurchase,Purchased a product online
CNTID_3252,OPID_6494,ProdID_6494,2018-06-07,149,OnlinePurchase,Purchased a product online
CNTID_3252,OPID_6495,ProdID_6495,2018-12-27,115,OnlinePurchase,Purchased a product online
CNTID_3252,OPID_6496,ProdID_6496,2019-01-05,231,OnlinePurchase,Purchased a product online
CNTID_3253,OPID_6497,ProdID_6497,2017-06-11,197,OnlinePurchase,Purchased a product online
CNTID_3253,OPID_6498,ProdID_6498,2017-12-18,203,OnlinePurchase,Purchased a product online
CNTID_3254,OPID_6499,ProdID_6499,2018-05-13,165,OnlinePurchase,Purchased a product online
CNTID_3254,OPID_6500,ProdID_6500,2018-10-11,120,OnlinePurchase,Purchased a product online
CNTID_3254,OPID_6501,ProdID_6501,2019-01-11,129,OnlinePurchase,Purchased a product online
CNTID_3254,OPID_6502,ProdID_6502,2019-02-03,205,OnlinePurchase,Purchased a product online
CNTID_3254,OPID_6503,ProdID_6503,2019-02-05,35,OnlinePurchase,Purchased a product online
CNTID_3256,OPID_6504,ProdID_6504,2018-08-21,84,OnlinePurchase,Purchased a product online
CNTID_3257,OPID_6505,ProdID_6505,2017-01-18,227,OnlinePurchase,Purchased a product online
CNTID_3257,OPID_6506,ProdID_6506,2017-06-06,228,OnlinePurchase,Purchased a product online
CNTID_3258,OPID_6507,ProdID_6507,2017-08-06,220,OnlinePurchase,Purchased a product online
CNTID_3258,OPID_6508,ProdID_6508,2018-09-26,112,OnlinePurchase,Purchased a product online
CNTID_3258,OPID_6509,ProdID_6509,2018-11-09,236,OnlinePurchase,Purchased a product online
CNTID_3258,OPID_6510,ProdID_6510,2019-02-06,215,OnlinePurchase,Purchased a product online
CNTID_3259,OPID_6511,ProdID_6511,2017-01-28,37,OnlinePurchase,Purchased a product online
CNTID_3260,OPID_6512,ProdID_6512,2018-04-03,74,OnlinePurchase,Purchased a product online
CNTID_3260,OPID_6513,ProdID_6513,2018-05-12,57,OnlinePurchase,Purchased a product online
CNTID_3261,OPID_6514,ProdID_6514,2018-12-06,128,OnlinePurchase,Purchased a product online
CNTID_3261,OPID_6515,ProdID_6515,2019-01-24,135,OnlinePurchase,Purchased a product online
CNTID_3261,OPID_6516,ProdID_6516,2019-01-29,55,OnlinePurchase,Purchased a product online
CNTID_3261,OPID_6517,ProdID_6517,2019-02-04,148,OnlinePurchase,Purchased a product online
CNTID_3261,OPID_6518,ProdID_6518,2019-02-05,167,OnlinePurchase,Purchased a product online
CNTID_3262,OPID_6519,ProdID_6519,2017-08-04,56,OnlinePurchase,Purchased a product online
CNTID_3263,OPID_6520,ProdID_6520,2017-11-14,86,OnlinePurchase,Purchased a product online
CNTID_3263,OPID_6521,ProdID_6521,2018-09-03,180,OnlinePurchase,Purchased a product online
CNTID_3263,OPID_6522,ProdID_6522,2018-11-13,216,OnlinePurchase,Purchased a product online
CNTID_3264,OPID_6523,ProdID_6523,2017-06-27,66,OnlinePurchase,Purchased a product online
CNTID_3264,OPID_6524,ProdID_6524,2019-01-03,37,OnlinePurchase,Purchased a product online
CNTID_3265,OPID_6525,ProdID_6525,2017-10-01,138,OnlinePurchase,Purchased a product online
CNTID_3265,OPID_6526,ProdID_6526,2019-01-22,71,OnlinePurchase,Purchased a product online
CNTID_3265,OPID_6527,ProdID_6527,2019-02-06,84,OnlinePurchase,Purchased a product online
CNTID_3265,OPID_6528,ProdID_6528,2019-02-06,112,OnlinePurchase,Purchased a product online
CNTID_3265,OPID_6529,ProdID_6529,2019-02-06,94,OnlinePurchase,Purchased a product online
CNTID_3266,OPID_6530,ProdID_6530,2017-03-17,84,OnlinePurchase,Purchased a product online
CNTID_3266,OPID_6531,ProdID_6531,2017-06-18,38,OnlinePurchase,Purchased a product online
CNTID_3266,OPID_6532,ProdID_6532,2018-03-30,165,OnlinePurchase,Purchased a product online
CNTID_3267,OPID_6533,ProdID_6533,2017-02-13,76,OnlinePurchase,Purchased a product online
CNTID_3267,OPID_6534,ProdID_6534,2017-04-29,44,OnlinePurchase,Purchased a product online
CNTID_3267,OPID_6535,ProdID_6535,2018-11-05,192,OnlinePurchase,Purchased a product online
CNTID_3267,OPID_6536,ProdID_6536,2018-11-06,245,OnlinePurchase,Purchased a product online
CNTID_3267,OPID_6537,ProdID_6537,2018-12-31,224,OnlinePurchase,Purchased a product online
CNTID_3268,OPID_6538,ProdID_6538,2017-02-26,44,OnlinePurchase,Purchased a product online
CNTID_3269,OPID_6539,ProdID_6539,2018-02-14,117,OnlinePurchase,Purchased a product online
CNTID_3269,OPID_6540,ProdID_6540,2018-06-26,74,OnlinePurchase,Purchased a product online
CNTID_3270,OPID_6541,ProdID_6541,2017-12-23,42,OnlinePurchase,Purchased a product online
CNTID_3270,OPID_6542,ProdID_6542,2018-03-13,82,OnlinePurchase,Purchased a product online
CNTID_3270,OPID_6543,ProdID_6543,2018-11-07,80,OnlinePurchase,Purchased a product online
CNTID_3271,OPID_6544,ProdID_6544,2017-01-19,104,OnlinePurchase,Purchased a product online
CNTID_3272,OPID_6545,ProdID_6545,2017-10-26,75,OnlinePurchase,Purchased a product online
CNTID_3272,OPID_6546,ProdID_6546,2018-01-08,78,OnlinePurchase,Purchased a product online
CNTID_3272,OPID_6547,ProdID_6547,2018-01-11,212,OnlinePurchase,Purchased a product online
CNTID_3275,OPID_6548,ProdID_6548,2018-01-24,201,OnlinePurchase,Purchased a product online
CNTID_3275,OPID_6549,ProdID_6549,2018-09-22,47,OnlinePurchase,Purchased a product online
CNTID_3275,OPID_6550,ProdID_6550,2019-02-04,41,OnlinePurchase,Purchased a product online
CNTID_3275,OPID_6551,ProdID_6551,2019-02-06,211,OnlinePurchase,Purchased a product online
CNTID_3276,OPID_6552,ProdID_6552,2017-09-30,167,OnlinePurchase,Purchased a product online
CNTID_3276,OPID_6553,ProdID_6553,2019-01-05,145,OnlinePurchase,Purchased a product online
CNTID_3276,OPID_6554,ProdID_6554,2019-01-18,53,OnlinePurchase,Purchased a product online
CNTID_3276,OPID_6555,ProdID_6555,2019-01-28,175,OnlinePurchase,Purchased a product online
CNTID_3276,OPID_6556,ProdID_6556,2019-02-06,68,OnlinePurchase,Purchased a product online
